species_searched,species,longitude,latitude,source,date,key
Ameiva ameiva,Ameiva ameiva,-58.5094,4.285,specieslink,1997,USNM 531678
Ameiva ameiva,Ameiva ameiva,-58.7475,4.5833,specieslink,1997,USNM 531683
Ameiva ameiva,Ameiva ameiva,-58.8506,4.7311,specieslink,1997,USNM 531676
Ameiva ameiva,Ameiva ameiva,-58.8506,4.7311,specieslink,1997,USNM 531677
Ameiva ameiva,Ameiva ameiva,-58.9216,4.41379,specieslink,2011,USNM 588118
Ameiva ameiva,Ameiva ameiva ameiva,-58.2372,5.085,specieslink,1997,USNM 566416
Ameiva ameiva,Ameiva ameiva,-63.8667,11.05,specieslink,1967,USNM 217052
Ameiva ameiva,Ameiva ameiva,-59.78,8.2,specieslink,1966,USNM 164191
Ameiva ameiva,Ameiva ameiva,-59.7,4.72,specieslink,1989,USNM 291190
Ameiva ameiva,Ameiva ameiva,-59.7,4.72,specieslink,1989,USNM 291281
Ameiva ameiva,Ameiva ameiva,-59.7,4.72,specieslink,1989,USNM 291186
Ameiva ameiva,Ameiva ameiva,-60.93,-14.55,specieslink,1991,USNM 336158
Ameiva ameiva,Ameiva ameiva,-75.8833,-0.266667,specieslink,1965,USNM 201434
Ameiva ameiva,Ameiva ameiva,-75.8833,-0.266667,specieslink,1965,USNM 201433
Ameiva ameiva,Ameiva ameiva,-75.8833,-0.266667,specieslink,1965,USNM 201439
Ameiva ameiva,Ameiva ameiva,-67.5333,-14.4389,specieslink,1982,USNM 280757
Ameiva ameiva,Ameiva ameiva,-67.5333,-14.4389,specieslink,1979,USNM 280756
Ameiva ameiva,Ameiva ameiva,-67.5333,-14.4389,specieslink,1982,USNM 280761
Ameiva ameiva,Ameiva ameiva,-63.1806,-17.7861,specieslink,1966,USNM 162225
Ameiva ameiva,Ameiva ameiva,-75.2667,-0.65,specieslink,1958,USNM 201471
Ameiva ameiva,Ameiva ameiva,0,0,specieslink,1961,USNM 158965
Ameiva ameiva,Ameiva ameiva,-68.3458,10.5069,specieslink,1966,USNM 162800
Ameiva ameiva,Ameiva ameiva,-75.2667,-0.65,specieslink,1958,USNM 201451
Ameiva ameiva,Ameiva ameiva,0,0,specieslink,1867,USNM 120776
Ameiva ameiva,Ameiva ameiva,0,0,specieslink,1947,USNM 127137
Ameiva ameiva,Ameiva ameiva,0,0,specieslink,1964,USNM 153996
Ameiva ameiva,Ameiva ameiva,0,0,specieslink,1942,USNM 117478
Ameiva ameiva,Ameiva ameiva,0,0,specieslink,1942,USNM 117479
Ameiva ameiva,Ameiva ameiva,0,0,specieslink,1941,USNM 115381
Ameiva ameiva,Ameiva ameiva,-67.35,10.5333,specieslink,1928,USNM 121192
Ameiva ameiva,Ameiva ameiva,0,0,specieslink,1950,USNM 129576
Ameiva ameiva,Ameiva ameiva,-60.0253,-3.11333,specieslink,1963,USNM 150620
Ameiva ameiva,Ameiva ameiva,0,0,specieslink,1962,USNM 151528
Ameiva ameiva,Ameiva ameiva,0,0,specieslink,1962,USNM 151598
Ameiva ameiva,Ameiva ameiva,0,0,specieslink,1962,USNM 151599
Ameiva ameiva,Ameiva ameiva,0,0,specieslink,1964,USNM 153994
Ameiva ameiva,Ameiva ameiva,0,0,specieslink,1964,USNM 153995
Ameiva ameiva,Ameiva ameiva,0,0,specieslink,1964,USNM 159036
Ameiva ameiva,Ameiva ameiva,0,0,specieslink,1964,USNM 159037
Ameiva ameiva,Ameiva ameiva,0,0,specieslink,1964,USNM 159041
Ameiva ameiva,Ameiva ameiva,0,0,specieslink,1964,USNM 159044
Ameiva ameiva,Ameiva ameiva,-48.4833,-1.45,specieslink,1964,USNM 159223
Ameiva ameiva,Ameiva ameiva,-48.4833,-1.45,specieslink,1964,USNM 159224
Ameiva ameiva,Ameiva ameiva,0,0,specieslink,1966,USNM 162212
Ameiva ameiva,Ameiva ameiva,-68.3458,10.5069,specieslink,1965,USNM 162795
Ameiva ameiva,Ameiva ameiva,-65.82,3.17,specieslink,1967,USNM 216960
Ameiva ameiva,Ameiva ameiva,-65.82,3.17,specieslink,1967,USNM 216961
Ameiva ameiva,Ameiva ameiva,-71.95,7.32,specieslink,1968,USNM 216964
Ameiva ameiva,Ameiva ameiva,-71.95,7.32,specieslink,1968,USNM 216965
Ameiva ameiva,Ameiva ameiva,-61.58,4.42,specieslink,1968,USNM 216974
Ameiva ameiva,Ameiva ameiva,-61.58,4.42,specieslink,1968,USNM 216975
Ameiva ameiva,Ameiva ameiva,-62.25,7,specieslink,1966,USNM 216976
Ameiva ameiva,Ameiva ameiva,-62.25,7,specieslink,1966,USNM 216979
Ameiva ameiva,Ameiva ameiva,-67.65,5.4,specieslink,1967,USNM 216987
Ameiva ameiva,Ameiva ameiva,-67.65,5.4,specieslink,1967,USNM 216988
Ameiva ameiva,Ameiva ameiva,-67.65,5.4,specieslink,1967,USNM 216989
Ameiva ameiva,Ameiva ameiva,-67.65,5.4,specieslink,1967,USNM 216990
Ameiva ameiva,Ameiva ameiva,-71.95,7.32,specieslink,1968,USNM 217005
Ameiva ameiva,Ameiva ameiva,-71.95,7.32,specieslink,1968,USNM 217006
Ameiva ameiva,Ameiva ameiva,-71.95,7.32,specieslink,1968,USNM 217008
Ameiva ameiva,Ameiva ameiva,-71.95,7.32,specieslink,1968,USNM 217009
Ameiva ameiva,Ameiva ameiva,-61.32,6.28,specieslink,1966,USNM 217018
Ameiva ameiva,Ameiva ameiva,-63.48,6.82,specieslink,1967,USNM 217024
Ameiva ameiva,Ameiva ameiva,-68.33,10.2,specieslink,1967,USNM 217027
Ameiva ameiva,Ameiva ameiva,-66.42,9.97,specieslink,1966,USNM 217032
Ameiva ameiva,Ameiva ameiva,-66.63,10.52,specieslink,1966,USNM 217033
Ameiva ameiva,Ameiva ameiva,-63.02,10.62,specieslink,1967,USNM 217053
Ameiva ameiva,Ameiva ameiva,-65.97,10.32,specieslink,1966,USNM 217060
Ameiva ameiva,Ameiva ameiva,-65.97,10.32,specieslink,1966,USNM 217061
Ameiva ameiva,Ameiva ameiva,-65.97,10.32,specieslink,1966,USNM 217063
Ameiva ameiva,Ameiva ameiva,-73.78,-11.3,specieslink,1980,USNM 234005
Ameiva ameiva,Ameiva ameiva,-66.9333,10.5,specieslink,1900,USNM 27787
Ameiva ameiva,Ameiva ameiva,0,0,specieslink,1981,USNM 280274
Ameiva ameiva,Ameiva ameiva,0,0,specieslink,1981,USNM 280275
Ameiva ameiva,Ameiva ameiva,0,0,specieslink,1981,USNM 280279
Ameiva ameiva,Ameiva ameiva,0,0,specieslink,1981,USNM 280289
Ameiva ameiva,Ameiva ameiva,0,0,specieslink,1981,USNM 280290
Ameiva ameiva,Ameiva ameiva,0,0,specieslink,1981,USNM 280291
Ameiva ameiva,Ameiva ameiva,0,0,specieslink,1981,USNM 280292
Ameiva ameiva,Ameiva ameiva,0,0,specieslink,1981,USNM 280295
Ameiva ameiva,Ameiva ameiva,0,0,specieslink,1981,USNM 280296
Ameiva ameiva,Ameiva ameiva,0,0,specieslink,1981,USNM 280299
Ameiva ameiva,Ameiva ameiva,0,0,specieslink,1981,USNM 280301
Ameiva ameiva,Ameiva ameiva,0,0,specieslink,1981,USNM 280307
Ameiva ameiva,Ameiva ameiva,0,0,specieslink,1981,USNM 280311
Ameiva ameiva,Ameiva ameiva,0,0,specieslink,1981,USNM 280323
Ameiva ameiva,Ameiva ameiva,0,0,specieslink,1981,USNM 280326
Ameiva ameiva,Ameiva ameiva,0,0,specieslink,1981,USNM 280333
Ameiva ameiva,Ameiva ameiva,0,0,specieslink,1981,USNM 280340
Ameiva ameiva,Ameiva ameiva,0,0,specieslink,1981,USNM 280341
Ameiva ameiva,Ameiva ameiva,0,0,specieslink,1981,USNM 280342
Ameiva ameiva,Ameiva ameiva,0,0,specieslink,1981,USNM 280345
Ameiva ameiva,Ameiva ameiva,0,0,specieslink,1981,USNM 280346
Ameiva ameiva,Ameiva ameiva,0,0,specieslink,1981,USNM 280349
Ameiva ameiva,Ameiva ameiva,0,0,specieslink,1979,USNM 281199
Ameiva ameiva,Ameiva ameiva,-63.45,-9.62,specieslink,1984,USNM 292414
Ameiva ameiva,Ameiva ameiva,-57.4167,-25.3,specieslink,1980,USNM 341966
Ameiva ameiva,Ameiva ameiva,-55.9833,-4.28333,specieslink,1981,USNM 288903
Ameiva ameiva,Ameiva ameiva,-65.77,-7.67,specieslink,NA,USNM 28957
Ameiva ameiva,Ameiva ameiva,-65.77,-7.67,specieslink,NA,USNM 28958
Ameiva ameiva,Ameiva ameiva,-63.45,-9.62,specieslink,1984,USNM 292416
Ameiva ameiva,Ameiva ameiva,-61.57,-11.15,specieslink,1984,USNM 292421
Ameiva ameiva,Ameiva ameiva,-61.57,-11.15,specieslink,1984,USNM 292425
Ameiva ameiva,Ameiva ameiva,-63.45,-9.62,specieslink,1985,USNM 292428
Ameiva ameiva,Ameiva ameiva,-63.45,-9.62,specieslink,1985,USNM 292430
Ameiva ameiva,Ameiva ameiva,-61.57,-11.15,specieslink,1985,USNM 292435
Ameiva ameiva,Ameiva ameiva,-61.57,-11.15,specieslink,1985,USNM 292437
Ameiva ameiva,Ameiva ameiva,-61.57,-11.15,specieslink,1985,USNM 292440
Ameiva ameiva,Ameiva ameiva,-69.08,-12.58,specieslink,1983,USNM 298824
Ameiva ameiva,Ameiva ameiva,-61.33,2.5,specieslink,1988,USNM 302289
Ameiva ameiva,Ameiva ameiva,-52.67,-3.9,specieslink,1986,USNM 303512
Ameiva ameiva,Ameiva ameiva,-61.72,-10.8,specieslink,1984,USNM 304037
Ameiva ameiva,Ameiva ameiva,-61.57,-11.15,specieslink,1984,USNM 304134
Ameiva ameiva,Ameiva ameiva,-61.57,-11.15,specieslink,1985,USNM 304138
Ameiva ameiva,Ameiva ameiva,-61.57,-11.15,specieslink,1985,USNM 304147
Ameiva ameiva,Ameiva ameiva,-61.57,-11.15,specieslink,1985,USNM 304149
Ameiva ameiva,Ameiva ameiva,-61.57,-11.15,specieslink,1985,USNM 304154
Ameiva ameiva,Ameiva ameiva,-61.57,-11.15,specieslink,1985,USNM 304157
Ameiva ameiva,Ameiva ameiva,-61.57,-11.15,specieslink,1985,USNM 304160
Ameiva ameiva,Ameiva ameiva,-74.1667,-12.6667,specieslink,1972,USNM 306945
Ameiva ameiva,Ameiva ameiva,-74.1667,-12.6667,specieslink,1972,USNM 306947
Ameiva ameiva,Ameiva ameiva,-74.1667,-12.6667,specieslink,1972,USNM 306948
Ameiva ameiva,Ameiva ameiva,-56.0583,-22.6333,specieslink,1980,USNM 341947
Ameiva ameiva,Ameiva ameiva,-56.0583,-22.6333,specieslink,1981,USNM 341950
Ameiva ameiva,Ameiva ameiva,-56.0583,-22.6333,specieslink,1981,USNM 341951
Ameiva ameiva,Ameiva ameiva,-57.05,-26.02,specieslink,1980,USNM 341960
Ameiva ameiva,Ameiva ameiva,-59.3,-23.1,specieslink,1980,USNM 341964
Ameiva ameiva,Ameiva ameiva,-57.4167,-25.3,specieslink,1980,USNM 341968
Ameiva ameiva,Ameiva ameiva,-71.3,-11.87,specieslink,1988,USNM 342696
Ameiva ameiva,Ameiva ameiva,0,0,specieslink,NA,USNM 4903
Ameiva ameiva,Ameiva ameiva,0,0,specieslink,1974,USNM 561201
Ameiva ameiva,Ameiva ameiva,0,0,specieslink,1974,USNM 561207
Ameiva ameiva,Ameiva ameiva,-66.1611,0.8306,specieslink,1984,USNM 562660
Ameiva ameiva,Ameiva ameiva,-66.1611,0.8306,specieslink,1985,USNM 562662
Ameiva ameiva,Ameiva ameiva,-66.1611,0.8306,specieslink,1984,USNM 562665
Ameiva ameiva,Ameiva ameiva,-67.35,9.91667,specieslink,NA,USNM 72754
Ameiva ameiva,Ameiva ameiva,-63.5664,8.16667,specieslink,1929,USNM 80621
Ameiva ameiva,Ameiva ameiva,-63.5664,8.16667,specieslink,1929,USNM 80623
Ameiva ameiva,Ameiva ameiva,-65.03,-0.4,specieslink,1930,USNM 83524
Ameiva ameiva,Ameiva ameiva,-65.03,-0.4,specieslink,1930,USNM 83534
Ameiva ameiva,Ameiva ameiva,0,0,specieslink,1931,USNM 84506
Ameiva ameiva,Ameiva ameiva,0,0,specieslink,1931,USNM 84507
Ameiva ameiva,Ameiva ameiva ameiva,0,0,specieslink,NA,USNM 520851
Ameiva ameiva,Ameiva ameiva,0,0,specieslink,1931,USNM 84508
Ameiva ameiva,Ameiva ameiva,0,0,specieslink,1931,USNM 84510
Ameiva ameiva,Ameiva ameiva,0,0,specieslink,1931,USNM 84512
Ameiva ameiva,Ameiva ameiva,0,0,specieslink,1931,USNM 84513
Ameiva ameiva,Ameiva ameiva,-73.625,4.1417,specieslink,1928,USNM 92503
Ameiva ameiva,Ameiva ameiva ameiva,-65.1667,2.51667,specieslink,1966,USNM 162759
Ameiva ameiva,Ameiva ameiva ameiva,0,0,specieslink,NA,USNM 75966
Ameiva ameiva,Ameiva ameiva ameiva,0,0,specieslink,1858,USNM 9679
Ameiva ameiva,Ameiva ameiva melanocephala,-66.9333,10.5,specieslink,1895,USNM 22526
Ameiva ameiva,Ameiva ameiva ornata x praesignis,-71.0173,8.59856,specieslink,1966,USNM 162761
Ameiva ameiva,Ameiva ameiva ornata x praesignis,-70.7333,9.48333,specieslink,1965,USNM 162767
Ameiva ameiva,Ameiva ameiva ornata x praesignis,-70.7333,9.48333,specieslink,1965,USNM 162776
Ameiva ameiva,Ameiva ameiva ornata x praesignis,-70.7333,9.48333,specieslink,1965,USNM 162781
Ameiva ameiva,Ameiva ameiva ornata x praesignis,-70.7333,9.48333,specieslink,1965,USNM 162785
Ameiva ameiva,Ameiva ameiva ornata x praesignis,-70.7333,9.48333,specieslink,1965,USNM 162787
Ameiva ameiva,Ameiva ameiva ornata x praesignis,-70.7333,9.48333,specieslink,1965,USNM 162788
Ameiva ameiva,Ameiva ameiva petersii,-48.1333,-0.8,specieslink,1964,USNM 159241
Ameiva ameiva,Ameiva ameiva petersii,-76.7333,-7.0833,specieslink,1967,USNM 193627
Ameiva ameiva,Ameiva ameiva petersii,-76.7333,-7.0833,specieslink,1967,USNM 193631
Ameiva ameiva,Ameiva ameiva petersii,-76.7333,-7.0833,specieslink,1967,USNM 193632
Ameiva ameiva,Ameiva ameiva petersii,-76.7333,-7.0833,specieslink,1967,USNM 193633
Ameiva ameiva,Ameiva ameiva petersii,0,0,specieslink,1967,USNM 193637
Ameiva ameiva,Ameiva ameiva petersii,0,0,specieslink,1967,USNM 519772
Ameiva ameiva,Ameiva ameiva petersii,0,0,specieslink,1967,USNM 519773
Ameiva ameiva,Ameiva ameiva petersii,0,0,specieslink,1967,USNM 519779
Ameiva ameiva,Ameiva ameiva petersii,0,0,specieslink,1967,USNM 519788
Ameiva ameiva,Ameiva ameiva petersii,0,0,specieslink,1967,USNM 519790
Ameiva ameiva,Ameiva ameiva petersii,0,0,specieslink,1967,USNM 519791
Ameiva ameiva,Ameiva ameiva petersii,0,0,specieslink,1967,USNM 519799
Ameiva ameiva,Ameiva ameiva petersii,0,0,specieslink,1967,USNM 519802
Ameiva ameiva,Ameiva ameiva petersii,-76.5125,-8.1842,specieslink,1967,USNM 519803
Ameiva ameiva,Ameiva ameiva petersii,-76.5125,-8.1842,specieslink,1967,USNM 519806
Ameiva ameiva,Ameiva ameiva petersii,-76.5125,-8.1842,specieslink,1967,USNM 519807
Ameiva ameiva,Ameiva ameiva petersii,-76.5125,-8.1842,specieslink,1967,USNM 519808
Ameiva ameiva,Ameiva ameiva petersii,-76.5125,-8.1842,specieslink,1967,USNM 519812
Ameiva ameiva,Ameiva ameiva petersii,-76.5125,-8.1842,specieslink,1967,USNM 519823
Ameiva ameiva,Ameiva ameiva,-66.6333,10.3167,specieslink,1929,USNM 121197
Ameiva ameiva,Ameiva ameiva,-75.2667,-0.65,specieslink,1958,USNM 201460
Ameiva ameiva,Ameiva ameiva,-75.2667,-0.65,specieslink,1958,USNM 201464
Ameiva ameiva,Ameiva ameiva,-75.2667,-0.65,specieslink,1958,USNM 201466
Ameiva ameiva,Ameiva ameiva,-75.2667,-0.65,specieslink,1958,USNM 201467
Ameiva ameiva,Ameiva ameiva,-75.2667,-0.65,specieslink,1958,USNM 201469
Ameiva ameiva,Ameiva ameiva,0,0,specieslink,1961,USNM 158967
Ameiva ameiva,Ameiva ameiva,-68.3458,10.5069,specieslink,1965,USNM 162798
Ameiva ameiva,Ameiva ameiva,0,0,specieslink,1942,USNM 117475
Ameiva ameiva,Ameiva ameiva,-60.0333,-2.1,specieslink,1958,USNM 141685
Ameiva ameiva,Ameiva ameiva,-60.0333,-2.1,specieslink,1958,USNM 141686
Ameiva ameiva,Ameiva ameiva,0,0,specieslink,1960,USNM 142391
Ameiva ameiva,Ameiva ameiva,-60.0253,-3.11333,specieslink,1963,USNM 150622
Ameiva ameiva,Ameiva ameiva,0,0,specieslink,1961,USNM 151594
Ameiva ameiva,Ameiva ameiva,0,0,specieslink,1962,USNM 151595
Ameiva ameiva,Ameiva ameiva,0,0,specieslink,1962,USNM 151597
Ameiva ameiva,Ameiva ameiva,0,0,specieslink,1964,USNM 159035
Ameiva ameiva,Ameiva ameiva,0,0,specieslink,1964,USNM 159038
Ameiva ameiva,Ameiva ameiva,0,0,specieslink,1964,USNM 159040
Ameiva ameiva,Ameiva ameiva,0,0,specieslink,1964,USNM 159042
Ameiva ameiva,Ameiva ameiva,0,0,specieslink,1964,USNM 159045
Ameiva ameiva,Ameiva ameiva,0,0,specieslink,1964,USNM 159046
Ameiva ameiva,Ameiva ameiva,0,0,specieslink,1964,USNM 159047
Ameiva ameiva,Ameiva ameiva,0,0,specieslink,1964,USNM 159048
Ameiva ameiva,Ameiva ameiva,0,0,specieslink,1964,USNM 159049
Ameiva ameiva,Ameiva ameiva,-68.3458,10.5069,specieslink,1965,USNM 162796
Ameiva ameiva,Ameiva ameiva,-68.3458,10.5069,specieslink,1965,USNM 162797
Ameiva ameiva,Ameiva ameiva,-75.2667,-0.65,specieslink,1958,USNM 201455
Ameiva ameiva,Ameiva ameiva,-65.22,2.5,specieslink,1967,USNM 216955
Ameiva ameiva,Ameiva ameiva,-65.22,2.5,specieslink,1967,USNM 216956
Ameiva ameiva,Ameiva ameiva,-65.82,3.17,specieslink,1967,USNM 216959
Ameiva ameiva,Ameiva ameiva,-61.58,4.42,specieslink,1968,USNM 216972
Ameiva ameiva,Ameiva ameiva,-62.25,7,specieslink,1966,USNM 216977
Ameiva ameiva,Ameiva ameiva,-65.97,10.32,specieslink,1966,USNM 216981
Ameiva ameiva,Ameiva ameiva,-62.93,9.32,specieslink,1968,USNM 216983
Ameiva ameiva,Ameiva ameiva,-65.82,3.17,specieslink,1967,USNM 216996
Ameiva ameiva,Ameiva ameiva,-65.82,3.17,specieslink,1967,USNM 216997
Ameiva ameiva,Ameiva ameiva,-71.95,7.32,specieslink,1968,USNM 216999
Ameiva ameiva,Ameiva ameiva,-71.95,7.32,specieslink,1968,USNM 217002
Ameiva ameiva,Ameiva ameiva,-71.95,7.32,specieslink,1968,USNM 217010
Ameiva ameiva,Ameiva ameiva,-71.95,7.32,specieslink,1968,USNM 217013
Ameiva ameiva,Ameiva ameiva,-61.32,6.28,specieslink,1966,USNM 217017
Ameiva ameiva,Ameiva ameiva,-63.48,6.82,specieslink,1967,USNM 217025
Ameiva ameiva,Ameiva ameiva,-68.3,10.18,specieslink,1967,USNM 217028
Ameiva ameiva,Ameiva ameiva,-67.38,8.87,specieslink,1968,USNM 217035
Ameiva ameiva,Ameiva ameiva,-67.38,8.87,specieslink,1968,USNM 217038
Ameiva ameiva,Ameiva ameiva,-67.38,8.87,specieslink,1968,USNM 217039
Ameiva ameiva,Ameiva ameiva,-67.38,8.87,specieslink,1968,USNM 217040
Ameiva ameiva,Ameiva ameiva,-67.38,8.87,specieslink,1968,USNM 217044
Ameiva ameiva,Ameiva ameiva,-72.8,9.18,specieslink,1968,USNM 217054
Ameiva ameiva,Ameiva ameiva,-72.3,10.83,specieslink,1968,USNM 217057
Ameiva ameiva,Ameiva ameiva,-69.78,9.88,specieslink,1968,USNM 217059
Ameiva ameiva,Ameiva ameiva,-65.97,10.27,specieslink,1966,USNM 217065
Ameiva ameiva,Ameiva ameiva,-69.28,-12.83,specieslink,1979,USNM 222341
Ameiva ameiva,Ameiva ameiva,-69.28,-12.83,specieslink,1983,USNM 247481
Ameiva ameiva,Ameiva ameiva,-69.28,-12.83,specieslink,1983,USNM 247482
Ameiva ameiva,Ameiva ameiva,-58.68,6.38,specieslink,1984,USNM 257529
Ameiva ameiva,Ameiva ameiva,0,0,specieslink,1981,USNM 280269
Ameiva ameiva,Ameiva ameiva,0,0,specieslink,1981,USNM 280283
Ameiva ameiva,Ameiva ameiva,0,0,specieslink,1981,USNM 280293
Ameiva ameiva,Ameiva ameiva,0,0,specieslink,1981,USNM 280294
Ameiva ameiva,Ameiva ameiva,0,0,specieslink,1981,USNM 280297
Ameiva ameiva,Ameiva ameiva,0,0,specieslink,1981,USNM 280298
Ameiva ameiva,Ameiva ameiva,0,0,specieslink,1981,USNM 280302
Ameiva ameiva,Ameiva ameiva,0,0,specieslink,1981,USNM 280305
Ameiva ameiva,Ameiva ameiva,0,0,specieslink,1981,USNM 280309
Ameiva ameiva,Ameiva ameiva,0,0,specieslink,1981,USNM 280310
Ameiva ameiva,Ameiva ameiva,0,0,specieslink,1981,USNM 280314
Ameiva ameiva,Ameiva ameiva,0,0,specieslink,1981,USNM 280317
Ameiva ameiva,Ameiva ameiva,0,0,specieslink,1981,USNM 280321
Ameiva ameiva,Ameiva ameiva,0,0,specieslink,1981,USNM 280322
Ameiva ameiva,Ameiva ameiva,0,0,specieslink,1981,USNM 280324
Ameiva ameiva,Ameiva ameiva,0,0,specieslink,1981,USNM 280325
Ameiva ameiva,Ameiva ameiva,0,0,specieslink,1981,USNM 280329
Ameiva ameiva,Ameiva ameiva,0,0,specieslink,1981,USNM 280337
Ameiva ameiva,Ameiva ameiva,0,0,specieslink,1981,USNM 280338
Ameiva ameiva,Ameiva ameiva,0,0,specieslink,1981,USNM 280343
Ameiva ameiva,Ameiva ameiva,0,0,specieslink,1981,USNM 280344
Ameiva ameiva,Ameiva ameiva,0,0,specieslink,1979,USNM 281202
Ameiva ameiva,Ameiva ameiva,-55.9833,-4.28333,specieslink,1981,USNM 288899
Ameiva ameiva,Ameiva ameiva,-65.77,-7.67,specieslink,NA,USNM 28955
Ameiva ameiva,Ameiva ameiva,-65.77,-7.67,specieslink,NA,USNM 28961
Ameiva ameiva,Ameiva ameiva,-63.45,-9.62,specieslink,1984,USNM 292417
Ameiva ameiva,Ameiva ameiva,-61.72,-10.8,specieslink,1984,USNM 292418
Ameiva ameiva,Ameiva ameiva,-61.57,-11.15,specieslink,1984,USNM 292422
Ameiva ameiva,Ameiva ameiva,-61.57,-11.15,specieslink,1984,USNM 292423
Ameiva ameiva,Ameiva ameiva,-62.57,-10.67,specieslink,1985,USNM 292431
Ameiva ameiva,Ameiva ameiva,-61.57,-11.15,specieslink,1985,USNM 292433
Ameiva ameiva,Ameiva ameiva,-61.57,-11.15,specieslink,1985,USNM 292434
Ameiva ameiva,Ameiva ameiva,-61.57,-11.15,specieslink,1985,USNM 292436
Ameiva ameiva,Ameiva ameiva,-61.57,-11.15,specieslink,1985,USNM 292441
Ameiva ameiva,Ameiva ameiva,-61.57,-11.15,specieslink,1985,USNM 292443
Ameiva ameiva,Ameiva ameiva,-69.08,-12.58,specieslink,1983,USNM 298822
Ameiva ameiva,Ameiva ameiva,-60.92,2.42,specieslink,1988,USNM 302240
Ameiva ameiva,Ameiva ameiva,-56.6944,-20.1319,specieslink,1987,USNM 303002
Ameiva ameiva,Ameiva ameiva,-63.45,-9.62,specieslink,1984,USNM 303929
Ameiva ameiva,Ameiva ameiva,-63.45,-9.62,specieslink,1984,USNM 303930
Ameiva ameiva,Ameiva ameiva,-63.45,-9.62,specieslink,1985,USNM 303934
Ameiva ameiva,Ameiva ameiva,-61.57,-11.15,specieslink,1984,USNM 304132
Ameiva ameiva,Ameiva ameiva,-61.57,-11.15,specieslink,1984,USNM 304135
Ameiva ameiva,Ameiva ameiva,-61.57,-11.15,specieslink,1985,USNM 304137
Ameiva ameiva,Ameiva ameiva,-61.57,-11.15,specieslink,1985,USNM 304140
Ameiva ameiva,Ameiva ameiva,-61.57,-11.15,specieslink,1985,USNM 304142
Ameiva ameiva,Ameiva ameiva,-61.57,-11.15,specieslink,1985,USNM 304144
Ameiva ameiva,Ameiva ameiva,-61.57,-11.15,specieslink,1985,USNM 304145
Ameiva ameiva,Ameiva ameiva,-61.57,-11.15,specieslink,1985,USNM 304148
Ameiva ameiva,Ameiva ameiva,-61.57,-11.15,specieslink,1985,USNM 304150
Ameiva ameiva,Ameiva ameiva,-61.57,-11.15,specieslink,1985,USNM 304156
Ameiva ameiva,Ameiva ameiva,-61.57,-11.15,specieslink,1985,USNM 304158
Ameiva ameiva,Ameiva ameiva,-61.57,-11.15,specieslink,1985,USNM 304161
Ameiva ameiva,Ameiva ameiva,-61.57,-11.15,specieslink,1985,USNM 304162
Ameiva ameiva,Ameiva ameiva,-61.1167,-13.4167,specieslink,1985,USNM 304221
Ameiva ameiva,Ameiva ameiva,0,0,specieslink,1964,USNM 313932
Ameiva ameiva,Ameiva ameiva,-56.0583,-22.6333,specieslink,1981,USNM 341949
Ameiva ameiva,Ameiva ameiva,-56.0583,-22.6333,specieslink,1980,USNM 341945
Ameiva ameiva,Ameiva ameiva,-56.0583,-22.6333,specieslink,1980,USNM 341946
Ameiva ameiva,Ameiva ameiva,-57.05,-26.02,specieslink,1980,USNM 341955
Ameiva ameiva,Ameiva ameiva,-57.05,-26.02,specieslink,1980,USNM 341959
Ameiva ameiva,Ameiva ameiva,-57.05,-26.02,specieslink,1980,USNM 341961
Ameiva ameiva,Ameiva ameiva,-57.4167,-25.3,specieslink,1980,USNM 341967
Ameiva ameiva,Ameiva ameiva,-57.4167,-25.3,specieslink,1980,USNM 341969
Ameiva ameiva,Ameiva ameiva,0,0,specieslink,NA,USNM 520847
Ameiva ameiva,Ameiva ameiva,0,0,specieslink,1974,USNM 561202
Ameiva ameiva,Ameiva ameiva,0,0,specieslink,1974,USNM 561205
Ameiva ameiva,Ameiva ameiva,-66.1611,0.8306,specieslink,1985,USNM 562663
Ameiva ameiva,Ameiva ameiva,-66.1611,0.8306,specieslink,1984,USNM 562666
Ameiva ameiva,Ameiva ameiva,0,0,specieslink,NA,USNM 62550
Ameiva ameiva,Ameiva ameiva,-64.6167,10.2167,specieslink,1928,USNM 76814
Ameiva ameiva,Ameiva ameiva,-63.55,8.13333,specieslink,1929,USNM 80602
Ameiva ameiva,Ameiva ameiva,-63.1,8.3833,specieslink,1929,USNM 80615
Ameiva ameiva,Ameiva ameiva,-65.8333,3.15,specieslink,1930,USNM 80656
Ameiva ameiva,Ameiva ameiva,-65.03,-0.4,specieslink,1930,USNM 83525
Ameiva ameiva,Ameiva ameiva,-65.03,-0.4,specieslink,1930,USNM 83526
Ameiva ameiva,Ameiva ameiva,-67.0833,-0.13333,specieslink,1931,USNM 83582
Ameiva ameiva,Ameiva ameiva,-67.0833,-0.13333,specieslink,1931,USNM 83584
Ameiva ameiva,Ameiva ameiva,-67.0833,-0.13333,specieslink,1931,USNM 83587
Ameiva ameiva,Ameiva ameiva,-67.0833,-0.13333,specieslink,1931,USNM 83588
Ameiva ameiva,Ameiva ameiva ameiva,0,0,specieslink,NA,USNM 520849
Ameiva ameiva,Ameiva ameiva,-67.0833,-0.13333,specieslink,1931,USNM 83606
Ameiva ameiva,Ameiva ameiva,0,0,specieslink,1931,USNM 83936
Ameiva ameiva,Ameiva ameiva ameiva,0,0,specieslink,1879,USNM 11017
