id,species_searched,species,longitude,latitude,source,date,key,temporal_filter,precision_filter,.val,.equ,.zer,.cap,.cen,.sea,.urb,.otl,.gbf,.inst,.dpl,.summary
950,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.21987,-25.12617,gbif,2004,382061074,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
951,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.18165,-25.05231,gbif,2004,382061079,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
952,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.13051,-25.17069,gbif,2004,382061104,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
953,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.13108,-25.17168,gbif,2004,382061105,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
954,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.21987,-25.12617,gbif,2004,699206711,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
955,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.18165,-25.05231,gbif,2004,699206713,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
956,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.13051,-25.17069,gbif,2004,699206725,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
957,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.13108,-25.17168,gbif,2004,699206726,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
958,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.10392,-28.0213,gbif,2004,233871492,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
959,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.03939,-28.0145,gbif,2004,233871493,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
960,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.11858,-28.03934,gbif,2004,233871494,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
961,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",0,0,gbif,2004,233871591,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
962,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",0,0,gbif,2004,233871592,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
963,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",0,0,gbif,2004,233871593,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
964,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",0,0,gbif,2004,233871597,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
965,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-59.7518,-29.50276,gbif,2004,382060740,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
966,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.10392,-28.0213,gbif,2004,382060921,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
967,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.03939,-28.0145,gbif,2004,382060923,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
968,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.11858,-28.03934,gbif,2004,382060924,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
969,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-57.97771,-25.14311,gbif,2004,382061088,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
970,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.19193,-25.12226,gbif,2004,382061113,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
971,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.11759,-25.11969,gbif,2004,382061124,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
972,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-57.97771,-25.14311,gbif,2004,699206718,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
973,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.19193,-25.12226,gbif,2004,699206730,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
974,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.11759,-25.11969,gbif,2004,699206735,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
975,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.11858,-28.03934,gbif,2004,233871495,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
976,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.12214,-28.04064,gbif,2004,233871502,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
977,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",0,0,gbif,2004,233871594,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
978,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",0,0,gbif,2004,233871596,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
979,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",0,0,gbif,2004,233871598,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
980,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.11858,-28.03934,gbif,2004,382060926,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
981,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.12214,-28.04064,gbif,2004,382060937,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
982,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.19435,-25.12379,gbif,2004,382061081,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
983,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.1521,-25.11024,gbif,2004,382061086,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
984,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.17275,-25.07372,gbif,2004,382061093,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
985,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.222410000000004,-25.00296,gbif,2004,382061119,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
986,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.19435,-25.12379,gbif,2004,699206714,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
987,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.1521,-25.11024,gbif,2004,699206717,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
988,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.17275,-25.07372,gbif,2004,699206720,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
989,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.222410000000004,-25.00296,gbif,2004,699206732,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
990,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-43.4373,-20.015416,gbif,2004,1890708448,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
991,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",0,0,gbif,2004,233871599,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
992,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",0,0,gbif,2004,233871600,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
993,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.1521,-25.11024,gbif,2004,382061095,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
994,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.17324,-25.12037,gbif,2004,382061101,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
995,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.19764,-25.07735,gbif,2004,382061132,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
996,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.1521,-25.11024,gbif,2004,699206721,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
997,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.17324,-25.12037,gbif,2004,699206724,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
998,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.19764,-25.07735,gbif,2004,699206739,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
999,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.05971,-28.01523,gbif,2004,233871503,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1000,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.05971,-28.01523,gbif,2004,382060939,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
1001,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",0,0,gbif,2003,233871504,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
1002,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.05971,-28.01523,gbif,2003,233871505,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
1003,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.05971,-28.01523,gbif,2003,382060940,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
1004,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-43.459458,-20.01323,gbif,2003,3925106112,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1005,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-46.570981,-20.2568,gbif,2003,4904154544,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1006,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.07859,-27.96935,gbif,2003,233871508,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1007,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.07859,-27.96935,gbif,2003,382060948,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
1008,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",0,0,gbif,2003,233871642,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
1009,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",0,0,gbif,2003,233871646,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
1010,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",0,0,gbif,2003,233871569,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
1011,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",0,0,gbif,2003,233871570,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
1012,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",0,0,gbif,2003,233871572,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
1013,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.00961,-27.96612,gbif,2003,233871506,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1014,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",0,0,gbif,2003,233871595,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
1015,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.00961,-27.96612,gbif,2003,382060944,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
1016,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",0,0,gbif,2003,233871602,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
1017,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",0,0,gbif,2003,233871604,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
1018,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",0,0,gbif,2003,233871610,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
1019,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",0,0,gbif,2003,233871612,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
1020,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",0,0,gbif,2003,233871621,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
1021,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",0,0,gbif,2003,233871622,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
1022,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",0,0,gbif,2003,233871623,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
1023,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",0,0,gbif,2003,233871624,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
1024,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",0,0,gbif,2003,233871626,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
1025,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",0,0,gbif,2003,233871628,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
1026,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",0,0,gbif,2003,233871629,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
1027,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",0,0,gbif,2003,233871632,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
1028,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",0,0,gbif,2003,233871639,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
1029,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",0,0,gbif,2003,233871641,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
1030,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.03784,-28.01425,gbif,2003,233871507,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1031,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",0,0,gbif,2003,233871643,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
1032,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",0,0,gbif,2003,233871644,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
1033,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",0,0,gbif,2003,233871645,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
1034,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",0,0,gbif,2003,233871647,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
1035,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",0,0,gbif,2003,233871648,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
1036,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-60.8,-28.25,gbif,2003,382060744,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1037,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.03784,-28.01425,gbif,2003,382060946,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
1038,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",0,0,gbif,2003,233871567,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
1039,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",0,0,gbif,2003,233871568,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
1040,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-47.3503924,-20.1004653,gbif,2003,3967813281,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1041,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-47.2836932,-20.2171659,gbif,2003,3967818362,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1042,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-47.3003933,-20.2004668,gbif,2003,3967814312,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1043,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-47.6670956,-20.1337657,gbif,2003,3967813284,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1044,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-47.6503984,-20.1004646,gbif,2003,3967808180,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1045,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-49.3837119,-21.3837656,gbif,NA,3967809245,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1046,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-49.3504086,-21.3504646,gbif,NA,3967818364,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1047,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-49.3171103,-21.3171646,gbif,NA,3967814315,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1048,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-49.3004098,-21.5337653,gbif,NA,3967809246,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1049,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-49.2837096,-21.5004652,gbif,NA,3967818366,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1050,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-47.6003941,-20.1171638,gbif,2003,3967814318,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1051,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-47.5670959,-20.1337659,gbif,2003,3967813291,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1052,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-49.2004085,-20.5337625,gbif,NA,3967818371,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1053,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-48.8837129,-22.81717,gbif,NA,3967814169,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1054,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-48.8171113,-22.75047,gbif,NA,3967814330,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1055,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-49.0171131,-22.6004691,gbif,2003,3967820339,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
