id,species_searched,species,longitude,latitude,source,date,key,temporal_filter,precision_filter,.val,.equ,.zer,.cap,.cen,.sea,.urb,.gbf,.inst,.dpl,.summary
544,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-61.114669,-30.066273,gbif,2012,2988609758,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
545,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-48.038419,-15.702708,gbif,2012,2963920010,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
546,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-56.568129,-21.163298,gbif,2012,1703200481,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
547,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-56.327129,-16.608933,gbif,2011,3457148665,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
548,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-56.006134,-19.482085,gbif,2011,4134058336,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
549,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-43.481248,-20.018874,gbif,2011,2860266334,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
550,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-43.588445,-20.007254,gbif,2011,4903908582,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
551,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-48.744911,-15.965327,gbif,2011,4936906478,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
552,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-43.421553,-20.097956,gbif,2011,4133999206,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
553,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-56.261348,-18.816034,gbif,2011,2838476726,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
554,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-57.509076,-28.996776,gbif,2011,891142623,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
555,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-57.410782,-28.699417,gbif,2011,891169052,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
556,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.14568,-28.02336,gbif,2010,699206614,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
557,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.12875,-28.04421,gbif,2010,699206615,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
558,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.10919,-28.03673,gbif,2010,699206617,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
559,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.09846,-28.03501,gbif,2010,699206619,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
560,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.10925,-28.03657,gbif,2010,699206620,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
561,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.12256,-28.04107,gbif,2010,699206623,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
562,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.13364,-28.04739,gbif,2010,699206624,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
563,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.11664,-28.03877,gbif,2010,699206626,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
564,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-56.648038,-27.561708,gbif,2010,4904033926,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
565,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.09678,-28.03358,gbif,2010,699206631,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
566,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.12389,-28.04171,gbif,2010,699206632,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
567,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.09633,-28.04665,gbif,2010,699206642,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
568,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-66.000189,-13.79607,gbif,2010,2251889720,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
569,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.04446,-28.01565,gbif,2010,699206637,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
570,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.12077,-28.04072,gbif,2010,699206640,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
571,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.12162,-28.04113,gbif,2010,699206641,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
572,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-56.280784,-20.19346,gbif,2010,2597718601,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
573,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-52.828313,-18.033261,gbif,2009,4921663074,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
574,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.11526,-28.03807,gbif,2009,233871525,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
575,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-61.039361,-30.047283,gbif,2009,2543094827,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
576,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.01045,-27.95859,gbif,2009,233871483,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
577,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.06419,-28.02342,gbif,2009,233871526,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
578,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.08694,-27.99382,gbif,2009,233871527,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
579,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.14913,-25.07097,gbif,2009,382061048,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
580,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-57.97567,-25.117,gbif,2009,382061050,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
581,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.17598,-25.10981,gbif,2009,382061062,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
582,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-56.092637,-19.732547,gbif,2009,4921878211,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
583,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-43.563521,-20.042874,gbif,2009,2603302094,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
584,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-52.942731,-18.040222,gbif,2008,1847628176,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
585,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.14734,-25.1288,gbif,2008,382061063,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
586,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-59.114616,-31.942552,gbif,2008,3039370892,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
587,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.08012,-25.11613,gbif,2008,382061076,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
588,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.12558,-25.15391,gbif,2008,382061083,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
589,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.09669,-28.03335,gbif,2008,233871528,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
590,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.19435,-25.12379,gbif,2008,382061065,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
591,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.21987,-25.12617,gbif,2008,382061071,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
592,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-48.859828,-22.6133,gbif,2008,3456542052,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
593,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.11176,-27.99776,gbif,2008,233871529,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
594,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-61.56414,-31.83512,gbif,2008,382060808,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
595,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.18566,-25.12065,gbif,2008,699206647,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
596,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.13065,-25.09123,gbif,2008,699206649,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
597,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.00605,-28.00524,gbif,2007,699206611,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
598,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.00015,-28.00781,gbif,2007,699206612,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
599,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.10552,-28.01224,gbif,2007,699206613,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
600,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-43.425313,-20.117638,gbif,2007,2573899920,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
601,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.12242,-25.08166,gbif,2007,382061097,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
602,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.13772,-25.07115,gbif,2007,382061123,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
603,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.13323,-25.17013,gbif,2007,382061136,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
604,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-52.940804,-18.097723,gbif,2007,2832343106,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
605,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.20752,-25.07045,gbif,2007,382061070,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
606,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-56.39067,-28.83864,gbif,2007,382060806,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
607,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.18548,-25.12076,gbif,2007,382061108,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
608,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.10392,-28.0213,gbif,2006,233871518,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
609,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.13357,-28.04721,gbif,2006,233871521,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
610,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.12214,-28.04064,gbif,2006,233871519,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
611,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.07122,-27.96943,gbif,2006,233871522,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
612,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.14165,-28.00312,gbif,2006,233871520,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
613,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.12925,-25.17366,gbif,2006,233871630,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
614,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.12809,-28.0191,gbif,2006,382060968,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
615,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.20627,-25.11122,gbif,2006,233871635,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
616,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-56.647403,-20.407366,gbif,2006,4925812957,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
617,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.18539,-25.12075,gbif,2006,233871637,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
618,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-60.66663,-28.78565,gbif,2006,382060751,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
619,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.15791,-25.11956,gbif,2006,699206650,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
620,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.17509,-25.123169999999998,gbif,2006,699206651,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
621,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-56.620387,-20.10369,gbif,2006,2836881064,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
622,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-61.25236,-30.31118,gbif,2006,382060835,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
623,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-60.99063,-32.20064,gbif,2006,382060836,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
624,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.17524,-25.12261,gbif,2006,699206662,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
625,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.1747,-25.12396,gbif,2006,699206666,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
626,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-52.607894,-18.337245,gbif,2006,4950325792,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
627,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.19138,-25.12204,gbif,2006,699206677,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
628,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.10365,-28.03714,gbif,2005,233871509,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
629,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.12882,-28.04427,gbif,2005,233871510,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
630,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.09647,-28.01778,gbif,2005,233871511,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
631,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-68.67451,-12.656221,gbif,2005,2574137274,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
632,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.185844,-25.896529,gbif,2005,2445003787,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
633,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-59.24465,-27.73998,gbif,2005,382060741,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
634,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-57.99974,-27.95232,gbif,2005,233871512,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
635,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-61.3214,-31.05344,gbif,2005,382060832,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
636,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.11672,-28.0388,gbif,2005,233871513,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
637,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-61.67999,-28.78406,gbif,2005,382060743,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
638,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-52.907509,-18.187606,gbif,2005,1831229027,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
639,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-53.122183,-18.120062,gbif,2005,1831229175,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
640,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.11708,-28.0389,gbif,2004,233871497,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
641,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.10922,-28.036740000000002,gbif,2004,233871498,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
642,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.02526,-27.97674,gbif,2004,233871499,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
643,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.10166,-27.96048,gbif,2004,233871486,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
644,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.21193,-25.07378,gbif,2004,382061068,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
645,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.12879,-25.17425,gbif,2004,382061084,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
646,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.31249,-24.98733,gbif,2004,382061128,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
647,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.13245,-25.06494,gbif,2004,382061099,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
648,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-45.762356,-14.868054,gbif,2004,2611252805,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
649,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.12732,-28.01744,gbif,2004,233871487,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
650,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.06402,-28.02326,gbif,2004,233871500,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
651,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.17148,-25.09407,gbif,2004,382061130,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
652,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.02135,-25.05481,gbif,2004,382069068,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
